Year,Team,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM,StREM,StREM Rank,StROE,StROE Rank,StRDE,StRDE Rank,StRT+,StRT+ Rank,Barthag-AN,AN Rank,Barthag-H,AN-H AVG,ANH Rank,Barthag-Mom,Mom Rank,Barthag-N,NonCon Rank,AB6R,champfilter,champfilter rank,powerfilter,powerfilter rank,DV1,DV2,RPPF,RPPF Rank,INDEX Rank,Wins,tempname,Seed,Region,YEAR
2014,Villanova,67.5107,125,65.8913,118,114.183,18,117.154,14,96.7318,27,91.8909,10,25.2627,7,0.374208829,8,926588.389,15,20.50517108,8,8,4,0.9155,12,0.9422,0.92885,9,0.8718,27,0.9343,11,13,14.19989077,5,13.99580126,5,0.798329603,0.774362446,0.908333807,6,6,1,Villanova,2,E,2014
2014,Kansas,68.7862,72,66.8907,78,115.053,13,119.974,6,101.548,100,94.5731,27,25.4011,5,0.369273197,10,990092.1006,5,21.07302497,18,14,8,0.9015,15,0.9602,0.93085,8,0.8316,42,0.9161,16,15.83333333,17.56332039,9,17.00954325,8,0.767933495,0.757341125,0.897278412,7,7,1,Kansas,2,S,2014
2014,Michigan St.,66.067,199,64.3969,205,113.386,24,118.203,10,97.9993,45,94.4143,24,23.7886,11,0.360069324,12,923084.7684,16,21.8814379,38,25,20,0.954,2,0.8722,0.9131,17,0.9603,3,0.8913,24,16.16666667,16.94619147,8,17.70525317,10,0.782430425,0.739186444,0.89641709,8,8,3,Michigan St.,4,E,2014
2014,Wichita St.,64.4923,276,63.5718,245,115.962,9,117.117,15,92.4094,12,91.937,11,25.1804,8,0.390434207,5,884601.6477,24,21.48209632,27,16,10,0.9295,9,0.9041,0.9168,15,0.9409,6,0.8896,26,15.33333333,16.49632419,7,16.72484002,7,0.773399371,0.747485507,0.896244572,9,9,1,Wichita St.,1,M,2014
2014,Creighton,65.5,225,63.9037,229,121.422,1,125.701,1,103.321,133,100.913,101,24.7882,9,0.378442748,7,1034948.562,1,24.55127708,115,61,57,0.9076,13,0.9581,0.93285,7,0.8483,34,0.9427,7,19.5,21.48523579,12,20.90368226,12,0.766150511,0.739660429,0.892680773,10,10,1,Creighton,3,W,2014
2014,Oklahoma St.,69.4362,51,66.9981,73,113.295,26,115.772,21,97.3924,36,94.2393,23,21.5328,16,0.310107696,21,930664.2195,13,20.75799185,13,17,12,0.8744,22,0.9523,0.91335,16,0.8449,35,0.9638,1,17.16666667,19.63250991,11,18.79527746,11,0.768035224,0.733887616,0.891758074,11,11,0,Oklahoma St.,9,W,2014
2014,Pittsburgh,62.9019,330,62.7245,286,112.86,28,116.412,17,97.5045,38,94.8924,31,21.5198,17,0.342113672,15,852431.0588,41,23.16895924,62,38.5,37,0.9354,8,0.9082,0.9218,10,0.924,10,0.942,8,20.41666667,21.82666952,14,22.14869458,15,0.776147075,0.725632299,0.891724001,12,12,1,Pittsburgh,9,S,2014
2014,UCLA,70.4051,33,68.6469,33,115.426,11,118.14,11,99.9588,73,95.8826,41,22.2575,13,0.316133348,18,982648.1768,6,21.04648449,16,17,12,0.9062,14,0.9125,0.90935,18,0.9177,12,0.8899,25,16,17.65614655,10,17.59498543,9,0.758449867,0.736725795,0.89015347,13,13,2,UCLA,4,S,2014
2014,Kentucky,66.8184,156,64.6236,191,112.311,36,116.202,19,98.75,58,95.0512,32,21.1505,19,0.316541551,17,902242.4944,19,21.86936105,36,26.5,21,0.8806,20,0.9173,0.89895,21,0.8923,18,0.9224,15,19.41666667,22.04936028,15,21.59927323,13,0.744632669,0.709870393,0.88038748,15,24,5,Kentucky,8,M,2014
2014,Gonzaga,66.503,171,64.5603,194,113.905,20,113.594,37,97.0929,32,92.9558,15,20.6386,22,0.310334872,20,858127.9004,35,21.20318739,24,22,17,0.8829,19,0.933,0.90795,19,0.9325,7,0.8966,21,20.66666667,23.40770944,16,22.76189952,16,0.730546828,0.712294005,0.877557074,16,15,1,Gonzaga,8,W,2014
2014,Michigan,63.0594,326,61.5484,318,117.142,5,122.369,3,103.024,121,99.5935,82,22.7757,12,0.361175336,11,944262.312,12,24.97006988,135,73,64,0.8941,18,0.9432,0.91865,12,0.885,20,0.8966,21,24.83333333,27.77467099,18,27.03242076,18,0.722676446,0.705363334,0.873945044,17,16,3,Michigan,2,M,2014
2014,Iowa St.,71.953,12,70.4795,11,113.458,23,116.764,16,100.974,92,95.8121,39,20.9515,21,0.291188693,24,980995.092,7,20.56949685,9,16.5,11,0.8465,32,0.9347,0.8906,23,0.8367,40,0.9327,12,20.41666667,24.11892105,17,22.92462011,17,0.72824069,0.698060945,0.873519398,18,17,2,Iowa St.,3,E,2014
2014,Tennessee,62.935,328,62.0374,310,111.688,44,115.185,25,97.0495,31,93.4414,19,21.7438,14,0.345492969,14,834995.4132,56,22.59283352,48,31,24,0.8972,16,0.945,0.9211,11,0.9125,16,0.8827,28,26,28.97904592,19,28.22711975,19,0.715275177,0.70343161,0.871655872,19,18,2,Tennessee,11,M,2014
2014,Syracuse,60.4471,347,59.7435,344,111.717,43,114.707,28,97.7423,41,93.2029,17,21.5042,18,0.355750731,13,795344.5568,95,23.42672669,72,42.5,42,0.9365,7,0.8972,0.91685,14,0.9175,13,0.926,14,31.91666667,34.08079729,23,34.81121957,27,0.73642965,0.682074484,0.871606066,20,19,1,Syracuse,3,S,2014
2014,Virginia,60.5011,346,59.6528,345,108.671,80,113.85,31,91.0974,6,87.4218,2,26.4285,4,0.43682181,4,784204.5193,107,21.12653726,21,12.5,6,0.9286,10,0.9605,0.94455,5,0.9307,8,0.8345,49,30.91666667,33.29384737,22,32.73163588,22,0.698757538,0.708112738,0.86873961,21,20,2,Virginia,1,E,2014
2014,Ohio St.,65.0252,249,64.0434,222,106.678,127,109.354,94,91.1081,8,87.6797,3,21.6743,15,0.333321543,16,777590.6746,116,19.74953122,4,10,5,0.8708,24,0.9434,0.9071,20,0.8788,23,0.9603,3,31.33333333,35.98223855,26,34.54231434,25,0.720094019,0.675475586,0.865941598,22,21,0,Ohio St.,6,S,2014
2014,Connecticut,65.9523,205,63.4064,253,108.213,87,111.355,57,95.4338,19,92.2385,12,19.1162,25,0.289853424,25,817804.3007,73,21.11687384,20,22.5,18,0.859,27,0.9211,0.89005,24,0.8811,22,0.8986,19,30.91666667,35.99146294,27,34.73587626,26,0.691171867,0.662316448,0.855401103,23,25,6,Connecticut,7,E,2014
2014,VCU,70.5748,27,69.3132,18,105.321,162,108.679,109,90.8369,4,88.4655,5,20.2135,23,0.28641243,26,833567.7875,58,18.45817003,1,13.5,7,0.8702,25,0.9142,0.8922,22,0.8777,24,0.8627,37,30.08333333,34.5705968,24,33.71814989,23,0.684208985,0.666388771,0.854669904,24,26,0,VCU,5,S,2014
2014,Oklahoma,71.9576,11,69.9669,16,113.353,25,117.886,12,104.559,165,99.4806,81,18.4058,28,0.255781182,33,1000002.61,4,21.84262168,34,33.5,29,0.8752,21,0.8791,0.87715,27,0.8556,31,0.8479,41,28.25,32.27833638,21,32.20657812,21,0.685023274,0.658914725,0.852981663,25,27,0,Oklahoma,5,W,2014
2014,Oregon,69.9984,43,67.8101,49,114.697,15,118.258,9,103.295,130,99.4749,80,18.783,27,0.268336133,28,978924.4436,10,22.45192097,43,35.5,31,0.8563,28,0.8526,0.85445,34,0.8747,25,0.8873,27,26.58333333,31.0444159,20,31.11163126,20,0.695880185,0.644643673,0.852114236,26,28,1,Oregon,7,W,2014
2014,San Diego St.,63.6681,302,62.8054,281,106.932,123,109.055,99,90.8125,3,89.2312,7,19.8236,24,0.311361577,19,757204.2692,142,20.74459134,12,15.5,9,0.8942,17,0.876,0.8851,25,0.8638,28,0.9278,13,40.41666667,45.19868784,30,45.6633902,30,0.700360669,0.636494625,0.851180688,27,29,2,San Diego St.,4,W,2014
2014,North Carolina,69.9584,44,69.426,17,107.984,92,111.545,54,97.9093,44,93.1571,16,18.3881,29,0.262840488,31,870442.4926,28,20.22579813,7,19,14,0.8415,35,0.9087,0.8751,28,0.8317,41,0.8795,31,29.66666667,35.25450584,25,33.90088752,24,0.678180606,0.653175248,0.849778351,28,30,1,North Carolina,6,E,2014
2014,Baylor,63.9036,293,61.1487,329,114.101,19,118.684,8,105.684,195,100.799,100,17.8854,30,0.279874686,27,900139.1988,20,25.11913228,143,85,72,0.8726,23,0.8352,0.8539,35,0.917,14,0.8441,43,37.33333333,42.78401711,29,43.72096655,29,0.663517238,0.617403679,0.836752327,29,31,2,Baylor,6,W,2014
2014,New Mexico,65.6502,220,64.7417,182,111.799,41,113.782,34,99.3433,66,96.2346,43,17.5475,31,0.267286314,30,849930.0416,45,22.70355884,52,41,39,0.8621,26,0.8577,0.8599,30,0.922,11,0.8088,59,36,41.75849669,28,41.86533318,28,0.647383956,0.625121662,0.834549085,30,32,0,New Mexico,7,S,2014
2014,Cincinnati,63.6905,300,61.2764,327,107.367,105,109.197,96,91.9412,11,90.1186,9,19.0788,26,0.299548598,22,759444.5545,138,21.06824887,17,19.5,15,0.8457,33,0.9088,0.87725,26,0.8305,43,0.8805,30,46.41666667,54.88549919,35,52.91156075,36,0.650775672,0.619338352,0.833921337,31,33,0,Cincinnati,5,E,2014
2014,Harvard,64.5519,272,64.1253,217,111.823,39,112.027,50,92.8241,13,94.7095,28,17.3178,32,0.268272506,29,810129.4905,84,22.507157,45,37,33,0.8513,29,0.8752,0.86325,29,0.8739,26,0.8346,48,42.16666667,49.53208818,32,48.84641375,32,0.642139086,0.615574924,0.830655149,33,35,1,Harvard,12,E,2014
2014,Memphis,70.5843,26,67.8621,48,107.885,94,111.252,62,98.7813,59,96.3212,44,14.9304,43,0.21153146,45,873622.4108,26,21.14690933,23,34,30,0.8384,37,0.8724,0.8554,33,0.6708,104,0.8629,36,46.33333333,55.26399491,37,54.16569246,38,0.640947759,0.602146446,0.826779345,34,36,1,Memphis,8,E,2014
2014,Saint Louis,67.358,132,65.5822,137,103.028,209,105.599,160,91.1002,7,89.8073,8,15.792,35,0.234444312,36,751119.0809,148,19.81113877,5,20.5,16,0.8487,30,0.8694,0.85905,31,0.8442,36,0.8639,34,50.91666667,59.99371588,39,59.27090003,40,0.639928308,0.597945595,0.825388787,35,37,1,Saint Louis,5,M,2014
2014,Massachusetts,71.7433,15,70.3142,13,105.606,157,109.841,86,98.03,46,95.6537,37,14.1875,49,0.19775087,54,865586.1631,30,20.57507793,10,32,26,0.8181,41,0.825,0.82155,44,0.7202,82,0.8939,23,44.16666667,53.98688017,34,53.76016879,37,0.646488637,0.578861733,0.822038421,37,39,0,Massachusetts,6,M,2014
2014,Stanford,67.0989,145,65.271,152,108.976,74,113.435,38,101.73,103,97.4392,56,15.9959,34,0.238391389,35,863395.0437,31,22.65992849,51,43,43,0.7811,49,0.8808,0.83095,42,0.792,55,0.8336,52,43,55.05056971,36,51.74799928,35,0.608557505,0.588283429,0.814334014,40,41,2,Stanford,10,S,2014
2014,Saint Joseph's,66.108,194,64.4393,203,107.73,98,111.261,61,101.03,94,98.2332,60,13.0273,55,0.197068433,56,818351.6011,72,23.30017851,67,61.5,58,0.8385,36,0.8406,0.83955,40,0.9026,17,0.7954,63,51.58333333,61.51858477,41,61.44164533,43,0.608990893,0.581750989,0.812671545,41,42,0,Saint Joseph's,10,E,2014
2014,Texas,69.4218,52,67.2135,64,106.37,134,110.262,78,100.598,85,95.2735,33,14.9889,41,0.215904802,44,844010.0179,51,21.12805515,22,33,28,0.8114,44,0.8828,0.8471,36,0.6328,114,0.8089,58,56,69.01651467,45,66.10789753,46,0.597016162,0.581636205,0.80936104,42,43,1,Texas,7,M,2014
2014,BYU,73.5115,6,71.172,5,112.555,32,114.713,27,103.542,141,99.9591,88,14.7544,44,0.200701931,53,967343.1485,11,21.54569238,29,41,39,0.7293,68,0.9,0.81465,47,0.7458,70,0.8437,44,44.33333333,60.78888432,40,54.42009861,39,0.586992111,0.57312528,0.804245754,43,44,0,BYU,10,W,2014
2014,Kansas St.,65.7266,218,63.6653,242,105.093,167,108.305,113,98.3715,50,93.9099,22,14.3949,46,0.219014828,43,770971.245,124,21.80705595,32,37.5,34,0.758,59,0.909,0.8335,41,0.7081,86,0.8256,54,64.25,84.76253298,56,77.08458308,53,0.571624796,0.561413797,0.796683611,48,48,0,Kansas St.,9,M,2014
2014,Providence,64.9039,252,63.2914,257,109.064,73,114.031,30,103.506,140,99.2945,75,14.7367,45,0.227051071,39,843949.8875,52,24.14401629,94,66.5,59,0.7418,64,0.8785,0.81015,50,0.8428,38,0.7985,61,51.08333333,68.86402445,44,63.05416692,45,0.56766489,0.559563826,0.79504703,50,50,0,Providence,11,E,2014
2014,Dayton,65.7334,216,63.8792,232,110.764,51,113.694,35,101.943,105,100.71,99,12.9838,56,0.197525155,55,849691.3336,48,24.38540973,106,80.5,69,0.7782,51,0.8114,0.7948,58,0.7611,66,0.8339,50,59.58333333,76.56557869,49,74.96644858,51,0.587860906,0.537214727,0.794439244,53,53,3,Dayton,11,S,2014
2014,George Washington,68.2202,101,65.8095,122,107.234,110,110.212,79,97.7609,42,95.9821,42,14.2297,48,0.208587779,48,828649.2762,63,21.75661907,31,39.5,38,0.7464,62,0.8975,0.82195,43,0.695,95,0.797,62,58.41666667,78.26455877,50,71.0708275,49,0.561575226,0.559284002,0.793246986,54,54,0,George Washington,9,E,2014
2014,Arizona St.,69.0126,68,67.6129,57,107.019,119,110.175,80,98.0732,48,94.7808,29,15.3941,37,0.223063614,42,837711.5586,54,21.07774774,19,30.5,23,0.7089,76,0.9092,0.80905,52,0.4869,174,0.8777,32,64.08333333,90.39826962,60,79.20812476,56,0.569032926,0.543097201,0.790770108,56,56,0,Arizona St.,10,M,2014
2014,Colorado,67.2652,136,65.097,163,103.716,196,107.9,117,100.113,79,95.4275,35,12.4727,60,0.185422774,60,783129.0371,109,21.86186642,35,47.5,45,0.726,69,0.8541,0.79005,61,0.8106,50,0.847,42,61.58333333,84.82552801,57,77.94865304,54,0.567756382,0.53140657,0.787069049,59,59,0,Colorado,8,S,2014
2014,North Carolina St.,64.7835,258,64.734,184,108.169,88,113.205,39,106.233,212,102.658,130,10.5467,73,0.1628038,71,830224.6536,62,25.51314932,165,118,111,0.8302,38,0.7262,0.7782,65,0.8559,30,0.7761,73,69.83333333,84.1162772,55,89.73699991,62,0.580262646,0.514301987,0.785750319,60,60,0,North Carolina St.,12,M,2014
2014,New Mexico St.,66.9142,152,65.3613,146,113.903,21,112.746,44,100.01,77,102.113,123,10.6331,71,0.158904986,75,850590.5941,44,24.49127343,112,93.5,84,0.708,78,0.7968,0.7524,70,0.6697,106,0.7906,66,75.75,106.9915254,74,100.6778309,70,0.52848997,0.490151656,0.763478074,71,71,0,New Mexico St.,13,W,2014
2014,Nebraska,65.3012,236,64.698,188,102.429,221,108.82,105,99.169,63,95.6836,38,13.1363,54,0.201166288,52,773283.2539,121,22.61615901,50,51,49,0.6614,99,0.898,0.7797,64,0.8151,48,0.7211,84,70,105.8361052,72,89.77811979,63,0.488076294,0.515263809,0.7588698,73,73,0,Nebraska,11,W,2014
2014,Stephen F. Austin,65.1297,244,61.7091,315,116.078,8,111.44,56,96.7428,28,100.651,98,10.7884,70,0.165654072,69,808837.5119,86,24.58837754,121,95,85,0.7855,48,0.6873,0.7364,76,0.8107,49,0.6705,102,79.5,101.2094208,67,107.9576317,75,0.51632748,0.475560232,0.755393086,74,74,1,Stephen F. Austin,12,S,2014
2014,Manhattan,70.3644,34,68.0296,44,107.54,102,106.544,136,97.2794,34,96.9886,52,9.55527,77,0.135798785,83,798750.2073,92,21.44865758,26,54.5,51,0.7455,63,0.7121,0.7288,80,0.7755,60,0.7123,86,75.91666667,101.8332216,69,104.1666667,72,0.516648243,0.472759959,0.75463719,75,75,0,Manhattan,13,M,2014
2014,North Dakota St.,64.0705,288,63.0184,271,116.89,6,116.004,20,105.246,183,103.42,149,12.5832,59,0.196408644,57,862192.1064,32,26.10412499,191,124,118,0.696,86,0.8076,0.7518,71,0.8441,37,0.6705,102,70.5,101.2931034,68,93.77494014,66,0.484548895,0.494128485,0.751352649,76,76,1,North Dakota St.,12,W,2014
2014,Tulsa,68.7516,73,67.1059,68,105.665,155,105.972,153,96.9019,29,96.6323,46,9.33939,79,0.13584702,82,772084.922,123,21.82292182,33,57.5,54,0.7191,71,0.7468,0.73295,77,0.8511,32,0.5553,147,86.41666667,120.1733649,79,117.90254,78,0.444233084,0.468147138,0.730564133,86,86,0,Tulsa,13,S,2014
2014,North Carolina Central,64.3021,280,62.708,287,110.774,50,107.276,128,91.1249,9,98.9836,71,8.29208,89,0.128960018,87,739997.5804,161,24.24800625,99,93,82,0.703,82,0.6447,0.67385,102,0.7979,53,0.606,130,104.3333333,148.4115695,91,154.8316886,97,0.446764678,0.415986436,0.714401262,100,100,0,North Carolina Central,14,E,2014
2014,Mercer,65.9941,203,63.9334,226,113.08,27,108.78,106,97.853,43,101.313,109,7.46633,98,0.113146478,98,780914.0192,111,24.52218533,114,106,96,0.61,119,0.7871,0.69855,92,0.4974,166,0.6826,97,111.6666667,183.0601093,109,159.8549376,102,0.432006955,0.429516803,0.713994564,102,102,1,Mercer,14,M,2014
2014,Louisiana Lafayette,70.9898,21,68.8604,29,110.051,60,109.939,84,104.91,175,104.85,171,5.08877,114,0.071686355,121,858024.161,36,24.083164,91,106,96,0.5855,126,0.756,0.67075,105,0.631,115,0.6909,96,96.5,164.8163962,100,143.8688036,89,0.431094729,0.417891243,0.70981996,104,104,0,Louisiana Lafayette,14,W,2014
2014,Delaware,70.8447,25,70.5569,10,111.766,42,111.299,59,105.662,194,105.513,189,5.78601,109,0.0816716,110,877586.4118,25,24.3771084,105,107.5,102,0.6532,103,0.5788,0.616,121,0.5379,150,0.6348,114,104.5833333,160.109206,96,169.7781385,107,0.436274864,0.375918682,0.697351622,111,111,0,Delaware,13,E,2014
2014,Eastern Kentucky,67.1179,143,64.6059,192,114.893,14,111.315,58,106.85,225,108.295,244,3.01993,137,0.044995448,137,831659.8604,60,26.82471332,241,189,191,0.6796,92,0.4194,0.5495,143,0.7507,69,0.6186,122,120,176.5744556,107,218.3803458,124,0.435446472,0.324948414,0.679209383,122,122,0,Eastern Kentucky,15,S,2014
2014,American,60.7947,343,59.8927,343,104.931,169,103.925,193,96.4633,25,98.0491,59,5.87548,107,0.096651517,104,656607.4199,269,25.26062309,151,127.5,126,0.6332,106,0.6428,0.638,115,0.5459,147,0.4794,173,155.9166667,246.2360497,133,244.3834901,134,0.360985578,0.372014711,0.669313616,127,127,0,American,15,W,2014
2014,Western Michigan,66.6172,165,65.2493,155,106.304,136,106.443,137,100.561,84,102.024,122,4.41973,124,0.06633422,125,754780.3537,144,24.56616587,118,121.5,116,0.572,134,0.5904,0.5812,133,0.7017,90,0.525,157,128.4166667,224.504662,125,220.9509062,125,0.359227892,0.343191917,0.658001225,137,137,0,Western Michigan,14,S,2014
2014,Milwaukee,67.5933,123,65.9973,114,103.161,207,104.63,181,103.862,147,104.266,164,0.3633,163,0.005385149,163,739973.3866,162,25.06828888,140,151.5,145,0.5901,124,0.3529,0.4715,180,0.7765,59,0.5222,160,145.9166667,247.2744733,134,309.4733121,157,0.360736401,0.266932968,0.62904306,153,153,0,Milwaukee,15,E,2014
2014,Cal Poly,60.6512,344,58.8564,347,102.501,217,103.247,202,106.56,220,103.846,156,-0.599368,172,-0.009876144,174,646538.3354,281,27.75774863,283,228.5,232,0.538,146,0.3343,0.43615,196,0.5683,137,0.4958,167,197.25,366.6356877,172,452.2526654,198,0.322328727,0.235484135,0.600044434,180,180,0,Cal Poly,16,M,2014
2014,Albany,63.0949,324,61.7185,314,103.577,202,102.179,218,100.203,80,103.893,157,-1.71363,187,-0.027165429,188,658745.3346,266,26.7020007,235,211.5,212,0.475,170,0.4074,0.4412,190,0.5883,131,0.4487,188,195.75,412.1052632,184,443.6763373,194,0.28465321,0.23878148,0.584969203,186,186,0,Albany,16,S,2014
2014,Weber St.,63.998,291,63.2017,263,110.674,54,106.025,150,105.025,179,106.516,211,-0.49027,170,-0.007672115,170,719420.7574,188,27.39664336,271,220.5,223,0.4275,190,0.5073,0.4674,181,0.5018,162,0.3383,233,192.4166667,450.0974659,193,411.6745115,185,0.233921782,0.255339427,0.569382763,198,198,0,Weber St.,16,W,2014
2014,Wofford,62.4555,338,60.7578,335,104.578,174,100.924,241,100.945,91,102.947,141,-2.02301,191,-0.032391062,194,636150.0994,293,26.58344265,231,212.5,214,0.4376,187,0.3697,0.40365,209,0.5831,134,0.3761,218,210.0833333,480.0807434,200,520.4591436,211,0.246955582,0.214143573,0.556039613,208,208,0,Wofford,15,M,2014
2014,Coastal Carolina,68.4563,86,65.898,117,102.067,230,97.0064,299,99.7112,71,102.979,142,-5.97261,236,-0.087246901,236,644190.3248,284,24.26523212,100,168,163,0.3305,232,0.3844,0.35745,228,0.4531,188,0.2652,269,228.8333333,692.3852748,230,640.1827761,233,0.174292531,0.184788833,0.503112547,243,243,0,Coastal Carolina,16,E,2014
2013,Indiana,67.5189,101,65.7072,85,117.425,2,122.482,1,92.2932,30,92.5582,27,29.9242,3,0.443191462,4,1012907.757,1,20.74141982,19,11.5,7,0.9653,2,0.9775,0.9714,1,0.9596,3,0.9743,3,3.916666667,4.057460548,1,4.031981333,1,0.9653,0.9714,0.987217721,1,1,2,Indiana,1,E,2013
2013,Louisville,66.668,139,65.2907,107,108.622,31,114.313,17,85.2644,2,83.1717,1,31.1411,2,0.467110158,2,871181.5545,18,17.7028626,1,1.5,1,0.9698,1,0.9671,0.96845,3,0.9773,1,0.9671,5,5.083333333,5.241630577,2,5.248937305,2,0.945281089,0.937039923,0.976035194,2,2,6,Louisville,1,M,2013
2013,Gonzaga,65.0641,215,62.4727,236,117.92,1,120.831,3,91.5809,21,91.8845,20,28.9467,4,0.444892037,3,949944.3548,4,21.27385444,29,16,12,0.9536,4,0.9704,0.962,4,0.9707,2,0.9437,11,6.666666667,6.991051454,4,6.93000693,4,0.903103287,0.899027916,0.95918541,3,3,1,Gonzaga,1,W,2013
2013,Duke,68.6602,68,66.0764,70,114.451,7,119.646,4,95.1267,59,92.9223,29,26.724,5,0.389216751,8,982882.1136,2,20.52517446,14,11,6,0.9407,7,0.9587,0.9497,6,0.9417,6,0.9696,4,6.166666667,6.555402006,3,6.493278579,3,0.89663697,0.894784078,0.956901137,4,4,3,Duke,2,M,2013
2013,Florida,62.6458,300,60.6898,295,114.451,8,118.162,6,85.6828,3,86.1792,4,31.9831,1,0.510533827,1,874676.8375,17,19.94123142,8,4.5,2,0.9473,5,0.9902,0.96875,2,0.8919,19,0.9794,1,7.416666667,7.829269151,5,7.655913978,5,0.887035182,0.894132537,0.954706607,5,5,3,Florida,3,S,2013
2013,Kansas,67.636,95,65.5441,93,109.623,24,113.253,24,89.303,9,87.8314,5,25.4211,6,0.37585901,9,867515.7045,19,19.0397733,2,5.5,3,0.9341,8,0.9718,0.95295,5,0.8506,30,0.9771,2,11.75,12.578953,6,12.33013275,6,0.83416959,0.828684011,0.928815828,6,6,2,Kansas,1,S,2013
2013,Ohio St.,63.5588,275,62.2577,245,108.622,32,114.487,16,91.1903,16,89.3191,8,25.1682,7,0.395978212,6,833082.5539,32,20.81302723,20,13,8,0.921,11,0.9542,0.9376,8,0.9359,7,0.9324,15,13.5,14.65798046,7,14.39846416,7,0.809986251,0.799683051,0.916817019,7,7,3,Ohio St.,2,W,2013
2013,Syracuse,65.6213,190,62.6287,225,107.714,42,114.546,15,92.0136,25,91.9806,23,22.5652,12,0.343873102,14,861003.042,22,21.12852362,27,20.5,17,0.9052,14,0.9584,0.9318,10,0.8818,20,0.9606,6,15.41666667,17.03122698,8,16.54503828,8,0.784233486,0.78105038,0.906619895,8,8,4,Syracuse,4,E,2013
2013,Michigan,63.8288,267,62.8699,217,115.602,4,120.868,2,97.5973,100,95.8775,66,24.9907,9,0.391523889,7,932479.6258,6,23.21293431,89,48,40,0.9248,9,0.9506,0.9377,7,0.8225,38,0.9589,7,18.83333333,20.36476355,9,20.08460417,9,0.787019176,0.767177435,0.9040457,9,9,5,Michigan,4,S,2013
2013,Pittsburgh,60.2025,342,58.1464,338,114.701,6,116.301,11,91.251,17,91.1994,17,25.1014,8,0.416952784,5,814294.3554,47,22.7181333,69,37,29,0.9432,6,0.9137,0.92845,12,0.9029,14,0.9382,13,21.33333333,22.61803789,11,22.97736371,12,0.794298477,0.746940159,0.901023165,10,10,0,Pittsburgh,8,W,2013
2013,Creighton,65.0989,212,63.0944,206,115.805,3,119.389,5,97.0199,87,97.1644,81,22.2247,14,0.341397474,15,927902.3601,7,23.25079606,92,53.5,47,0.9218,10,0.9151,0.91845,14,0.8619,29,0.933,14,22.08333333,23.95675128,13,24.04413232,13,0.771825889,0.734715486,0.892853956,11,11,1,Creighton,7,M,2013
2013,Arizona,67.0357,123,64.9417,124,108.948,28,114.263,18,94.7472,53,93.7326,34,20.5305,17,0.306260694,19,875220.3227,16,21.31664798,31,25,20,0.9086,13,0.9109,0.90975,17,0.84,32,0.9454,10,19.83333333,21.82845403,10,21.80086104,10,0.767884436,0.736720361,0.892394692,12,12,2,Arizona,6,W,2013
2013,Michigan St.,64.1105,252,62.5852,227,105.282,87,112.662,29,92.8299,35,89.423,9,23.2393,10,0.362483525,11,813737.0259,48,20.67233875,17,14,9,0.9016,16,0.9379,0.91975,13,0.9311,9,0.8715,30,20.83333333,23.10706891,12,22.65108272,11,0.757643406,0.741264992,0.89104172,13,13,2,Michigan St.,3,M,2013
2013,Oklahoma St.,67.3014,109,65.3529,103,105.782,77,109.664,60,91.5887,22,90.2456,14,19.4182,20,0.288528916,23,809379.6186,51,19.98285607,9,16,12,0.9048,15,0.9102,0.9075,18,0.9342,8,0.9312,16,22,24.31476569,14,24.24242424,14,0.756468788,0.725211099,0.886930839,14,14,0,Oklahoma St.,5,M,2013
2013,Georgetown,62.0415,311,59.9536,313,102.315,140,107.747,79,88.4906,6,85.5846,2,22.1624,15,0.357218958,12,720265.5833,137,19.91364272,7,9.5,4,0.9541,3,0.911,0.93255,9,0.946,5,0.8882,25,32.91666667,34.50022709,20,35.29748182,22,0.77025962,0.711039905,0.886839759,15,15,0,Georgetown,2,S,2013
2013,VCU,68.7887,62,65.764,82,111.348,19,113.747,22,94.093,42,94.4178,40,19.3295,21,0.280993826,27,890014.3409,14,21.01692144,24,25.5,21,0.8766,20,0.9492,0.9129,15,0.7996,47,0.9572,8,22.75,25.95254392,15,24.92058276,15,0.728129964,0.727014792,0.880542822,16,16,1,VCU,5,S,2013
2013,Miami FL,64.3378,242,61.2753,279,108.209,37,113.044,26,93.9237,41,90.7587,16,22.2852,13,0.346379578,13,822169.2678,40,21.09380953,26,19.5,16,0.8681,25,0.954,0.91105,16,0.8745,24,0.8774,27,23.25,26.78262873,16,25.52000439,16,0.718802976,0.723389055,0.877399209,17,17,2,Miami FL,2,E,2013
2013,Wisconsin,61.4076,327,59.9822,312,105.017,91,108.829,66,89.8771,11,85.8206,3,23.008,11,0.374683264,10,727296.3387,128,20.20804732,10,10,5,0.8981,17,0.9643,0.9312,11,0.9474,4,0.8974,23,31,34.51731433,21,33.29037801,20,0.725014057,0.715225419,0.876923858,18,18,0,Wisconsin,5,W,2013
2013,Saint Louis,64.6125,233,63.0796,207,106.054,73,108.951,64,89.4104,10,88.6822,6,20.269,18,0.313697814,18,766971.0769,84,20.24052571,11,14.5,10,0.8812,19,0.9225,0.90185,19,0.9207,10,0.8464,40,30.91666667,35.08473294,22,34.28138456,21,0.710212156,0.690147358,0.867129218,19,24,1,Saint Louis,4,M,2013
