Year,Team,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,StREM,StROE,StRDE,Barthag-AN,Barthag-H,AN-H AVG,Barthag-Mom,Barthag-N,DV1,DV2,RPPF,Wins
2024,Connecticut,66.2316,64.4286,122.708,126.616,97.6459,94.4034,32.213,0.486363005,1061799.277,21.82302604,0.9612,0.9766,0.9689,0.9709,0.9644,0.9612,0.9689,0.985870624,6
2024,Purdue,68.986,67.356,119.453,125.096,100.728,95.9756,29.1203,0.42212043,1079562.55,21.51277194,0.9528,0.9782,0.9655,0.9323,0.9792,0.94371681,0.954636144,0.979351937,5
2024,Auburn,70.7902,69.6548,117.522,120.785,96.0468,92.3794,28.4052,0.401264582,1032759.376,19.72182406,0.9468,0.9673,0.95705,0.9508,0.9527,0.932620402,0.939494742,0.973914932,0
2024,Arizona,73.376,71.8119,117.653,121.154,96.9086,94.5262,26.6282,0.362895225,1077034.333,19.73919721,0.9272,0.9731,0.95015,0.955,0.9688,0.909971228,0.930045432,0.967200926,2
2024,Houston,64.1588,63.2428,113.057,118.889,88.2881,87.1658,31.7235,0.494448151,906858.6101,19.82885149,0.9521,0.9932,0.97265,0.9374,0.9872,0.88203766,0.88549966,0.951777511,2
2024,North Carolina,71.4602,70.4215,113.459,117.813,97.8323,93.1602,24.6523,0.34498644,991860.6421,19.80178917,0.9219,0.9411,0.9315,0.9242,0.9232,0.843696198,0.834045872,0.932133421,2
2024,Iowa St.,68.1713,67.3114,110.446,113.868,89.9131,87.1363,26.7314,0.392125425,883903.7192,18.65163929,0.932,0.9735,0.95275,0.9743,0.9367,0.825249264,0.819790216,0.924822808,2
2024,Duke,67.7309,66.6517,118.229,121.843,99.4864,96.9585,24.8843,0.367402471,1005513.75,22.27155674,0.9256,0.9198,0.9227,0.9264,0.9134,0.832437105,0.806988087,0.923558997,3
2024,Marquette,69.3264,68.9535,112.444,118.341,100.601,95.6054,22.7358,0.327950103,970887.9663,21.27517926,0.906,0.9534,0.9297,0.9163,0.9435,0.812538294,0.813216275,0.920470756,2
2024,Tennessee,70.591,69.1808,112.545,117.058,96.0253,91.0904,25.9673,0.367859925,967278.4975,19.33779004,0.8863,0.9708,0.92855,0.8886,0.9357,0.79521505,0.814760593,0.916886808,3
2024,Illinois,70.6245,69.8344,118.321,124.811,103.332,101.038,23.7735,0.336611233,1100173.328,22.81498562,0.933,0.9079,0.92045,0.9249,0.8917,0.821768218,0.783279019,0.915763077,3
2024,Creighton,67.9754,67.0035,116.365,120.099,100.617,96.7005,23.3984,0.344220115,980461.5217,22.09704396,0.9069,0.9437,0.9253,0.9046,0.926,0.805425439,0.798954844,0.915610845,2
2024,Gonzaga,69.7948,69.0664,119.756,121.006,99.6295,99.4227,21.5838,0.30923937,1021967.011,22.49851313,0.9205,0.8957,0.9081,0.9449,0.9073,0.810093009,0.771974805,0.910495995,2
2024,Kentucky,74.0625,72.6174,119.233,122.733,106.076,102.702,20.0309,0.270460759,1115632.269,22.3320131,0.9079,0.8749,0.8914,0.9409,0.8734,0.782732132,0.73809581,0.896231151,0
2024,Alabama,74.1625,72.6359,121.712,125.547,108.031,103.049,22.4971,0.303360863,1168952.974,22.42258553,0.8652,0.9576,0.9114,0.7916,0.957,0.734393859,0.746647468,0.886777923,4
2024,New Mexico,72.4265,72.6546,112.623,115.429,98.1694,96.4842,18.9445,0.261572767,965000.1147,20.66485784,0.8856,0.8975,0.89155,0.9263,0.8828,0.750288168,0.724543024,0.885288713,0
2024,Baylor,66.8428,65.5843,117.262,122.481,104.166,100.173,22.3082,0.333738264,1002748.638,23.7764195,0.8666,0.9428,0.9047,0.8761,0.9221,0.729113309,0.732196427,0.88203316,1
2024,BYU,70.0246,69.0325,116.926,120.501,99.9495,99.4887,21.0128,0.300070261,1016791.574,22.44850238,0.8642,0.9468,0.9055,0.8015,0.949,0.726892454,0.73292486,0.881672725,0
2024,Saint Mary's,63.3514,61.9209,114.915,114.925,93.5732,95.0284,19.8965,0.31406725,836729.8097,23.05734249,0.913,0.9153,0.91415,0.9624,0.8722,0.743738296,0.706869689,0.87944367,0
2024,Michigan St.,66.3965,65.1652,109.535,113.824,99.3536,93.7966,20.0276,0.301633369,860226.6119,21.54538043,0.8791,0.9261,0.9026,0.8809,0.9612,0.727700339,0.714310745,0.877355173,1
2024,Wisconsin,65.7015,65.1006,112.711,119.581,103.809,98.8026,20.7781,0.316254576,939506.1918,23.66214505,0.8821,0.9216,0.90185,0.8743,0.8599,0.721423628,0.70265784,0.872975259,0
2024,Texas,68.1959,67.1348,111.933,118.54,102.265,100.133,18.4073,0.269913587,958270.483,23.28977535,0.8552,0.9249,0.89005,0.8904,0.8949,0.70660704,0.703942894,0.86964777,1
2024,Mississippi St.,68.8988,67.0338,108.114,113.624,100.035,95.6751,17.9488,0.260511068,889511.9891,21.43219351,0.8885,0.8604,0.87445,0.8987,0.8905,0.72737653,0.678912556,0.868596038,0
2024,Florida,72.8482,71.5636,115.442,119.91,105.435,101.277,18.6326,0.255778454,1047441.149,22.20232727,0.8361,0.9443,0.8902,0.8717,0.8855,0.693144017,0.709030114,0.867578502,0
2024,Texas Tech,67.21,66.6147,111.985,117.958,102.629,99.4104,18.548,0.275964886,935165.973,23.35914909,0.8718,0.8911,0.88145,0.8909,0.8652,0.712352019,0.685029664,0.866391176,0
2024,San Diego St.,67.0337,65.959,108.712,113.565,98.4268,93.8583,19.7064,0.293981982,864534.2473,21.36304241,0.8608,0.9034,0.8821,0.8947,0.8802,0.702098745,0.685143499,0.863871058,2
2024,Nebraska,69.2526,68.5852,110.955,115.914,100.262,97.7384,18.1754,0.262453684,930481.7699,22.06318859,0.8443,0.9197,0.882,0.9183,0.8528,0.692817451,0.691925676,0.863248215,0
2024,Colorado,69.0823,67.483,113.528,117.593,101.908,99.125,18.4677,0.267333311,955277.8955,22.62175696,0.8158,0.9333,0.87455,0.8726,0.9151,0.671699777,0.691219516,0.857780279,1
2024,Clemson,67.5823,66.0846,113.635,117.439,104.781,100.506,16.9329,0.250553769,932089.5886,23.64145571,0.8553,0.8798,0.86755,0.8656,0.9098,0.68791826,0.661311883,0.854323624,3
2024,TCU,70.6411,69.639,110.06,115.117,99.7082,97.8206,17.2962,0.244848962,936130.4665,21.658634,0.849,0.8837,0.86635,0.8846,0.8033,0.682188764,0.660092095,0.852560801,0
2024,Nevada,67.0488,66.6249,112.943,115.57,100.063,98.7364,16.8338,0.251064896,895532.2618,23.16181839,0.824,0.8882,0.8561,0.9107,0.862,0.656573281,0.646935526,0.842623544,0
2024,Dayton,64.5594,64.1392,115.089,118.525,102.217,101.237,17.2881,0.267784397,906941.7894,25.03706067,0.8621,0.8591,0.8606,0.777,0.86,0.670622228,0.627948502,0.841345247,1
2024,Kansas,69.6118,68.9117,107.292,113.388,99.1572,94.1481,19.2401,0.276388486,894987.6734,20.6735773,0.8164,0.9599,0.88815,0.5756,0.9153,0.638687326,0.659717059,0.841302135,1
2024,Texas A&M,67.4371,65.8218,110.767,115.985,104.483,99.8592,16.126,0.239123568,907198.9517,23.44887686,0.8639,0.8056,0.83475,0.8814,0.8357,0.680561357,0.616260969,0.840891946,1
2024,Colorado St.,66.4971,65.7784,112.111,115.398,103.134,98.7877,16.6101,0.24978984,885521.8254,23.37340008,0.8323,0.8696,0.85095,0.7767,0.8943,0.648552586,0.624101948,0.834588149,0
2024,Northwestern,64.6113,63.6984,112.16,116.726,104.781,100.828,15.897,0.24605603,880326.3183,24.85543482,0.8559,0.8607,0.8583,0.8816,0.7283,0.656103726,0.615240365,0.834244295,1
2024,Washington St.,66.6789,64.795,110.65,113.446,99.4722,97.2311,16.2151,0.243178877,858157.104,22.72479069,0.8176,0.8738,0.8457,0.8761,0.8333,0.634013006,0.617396578,0.828987138,1
2024,South Carolina,64.744,62.846,110.705,114.712,102.738,99.6761,15.0356,0.232236192,851956.1276,24.35264467,0.8572,0.8074,0.8323,0.8523,0.7848,0.652154621,0.588615886,0.826160804,0
2024,Florida Atlantic,69.0429,68.0472,117.369,118.992,104.021,102.759,16.2325,0.23511469,977585.0536,23.97688532,0.8117,0.8495,0.8306,0.7331,0.9063,0.631026714,0.607468236,0.825554402,0
2024,Oregon,68.6239,67.1276,109.416,114.051,104.173,100.622,13.4296,0.19568984,892634.3416,23.32562646,0.8158,0.8071,0.81145,0.8536,0.7562,0.621575142,0.576667923,0.814715486,1
2024,Utah St.,69.0912,68.5068,112.576,115.635,101.866,100.516,15.1197,0.21882671,923849.7491,23.12882555,0.7935,0.85,0.82175,0.6642,0.8102,0.602910977,0.584909246,0.811873354,1
2024,Drake,68.6721,67.8188,114.237,115.619,100.305,100.928,14.6914,0.213929674,917991.6818,23.42277461,0.7876,0.8545,0.82105,0.7984,0.701,0.596482228,0.582517793,0.809456522,0
2024,N.C. State,68.9,68.0334,109.748,114.403,104.556,101.339,13.064,0.189608128,901766.3976,23.49759213,0.7962,0.7871,0.79165,0.8691,0.7382,0.604067898,0.559588044,0.805226091,4
2024,James Madison,71.1256,69.4491,115.358,113.866,96.5285,100.973,12.8924,0.181270879,922176.5454,22.63093371,0.7772,0.7674,0.7723,0.8092,0.7943,0.590992705,0.547420682,0.798193155,1
2024,Grand Canyon,69.3343,68.0836,112.74,113.493,95.7241,99.5756,13.917,0.200728932,893071.6174,22.70369563,0.7498,0.7915,0.77065,0.8164,0.8001,0.568446062,0.546503295,0.791571334,1
2024,McNeese St.,66.8129,65.558,117.513,114.019,96.1176,101.167,12.8518,0.192358063,868589.906,24.16583868,0.7638,0.7337,0.74875,0.8015,0.821,0.570546934,0.518158929,0.784065287,0
2024,Duquesne,66.9837,66.3755,105.21,107.258,100.336,98.25,9.00815,0.134480478,770599.144,23.00186029,0.8073,0.6821,0.7447,0.8612,0.7414,0.589541515,0.497182468,0.78349405,1
2024,Yale,65.6779,64.4985,110.906,111.457,102.407,101.579,9.87802,0.150400668,815894.4083,24.74383636,0.752,0.7081,0.73005,0.7405,0.6882,0.541267046,0.481729768,0.764782099,1
2024,Samford,73.7641,72.4492,113.993,113.079,100.909,103.283,9.79681,0.132801729,943211.2375,22.62565198,0.6914,0.7705,0.73095,0.7225,0.7245,0.506371711,0.498195021,0.759240765,0
2024,Charleston,69.7286,69.748,114.421,113.729,104.197,106.137,7.59257,0.108879283,901889.6158,25.00206887,0.7073,0.654,0.68065,0.7968,0.5975,0.506690627,0.445994742,0.743306276,0
2024,UAB,68.6057,67.5767,110.877,113.536,109.427,107.676,5.85982,0.085415643,884356.5135,26.00339554,0.7223,0.5331,0.6277,0.8367,0.489,0.511152966,0.399935432,0.7301502,0
2024,Vermont,65.4814,63.2074,107.533,107.109,97.2349,100.137,6.97248,0.106472983,751224.7457,24.2567921,0.6252,0.682,0.6536,0.5245,0.5939,0.42652488,0.407096416,0.704653352,0
2024,Oakland,68.1725,66.6382,110.679,108.614,105.581,105.808,2.80607,0.041160292,804231.0504,25.44605069,0.6504,0.4667,0.55855,0.714,0.6978,0.44896472,0.344471821,0.690864506,1
2024,Western Kentucky,75.4183,75.1174,104.938,105.561,98.5188,102.502,3.05891,0.040560448,840395.5231,21.86225745,0.6023,0.5569,0.5796,0.6556,0.5549,0.415583162,0.362381498,0.685443953,0
2024,Akron,66.7747,65.8677,107.841,107.022,99.7096,102.093,4.92828,0.073815382,764817.9479,24.53474789,0.5852,0.6371,0.61115,0.4206,0.6016,0.39385575,0.374206387,0.681940595,0
2024,Morehead St.,65.7279,64.2091,110.583,108.996,99.5625,103.531,5.4652,0.083145818,780855.8662,25.48959278,0.5815,0.5915,0.5865,0.6744,0.5458,0.395295045,0.362046388,0.678117088,0
2024,South Dakota St.,68.1353,67.8356,110.141,108.674,104.075,105.688,2.98631,0.043824567,804680.5009,25.41375945,0.584,0.5585,0.57125,0.7338,0.5761,0.397850449,0.352231743,0.675509629,0
2024,Longwood,67.8933,66.7366,107.318,105.732,101.377,104.771,0.960948,0.014154563,758996.5694,25.15120657,0.5123,0.4489,0.4806,0.445,0.5941,0.335652957,0.280763531,0.62450756,0
2024,Colgate,66.1152,66.1975,106.356,104.66,96.8562,102.507,2.15342,0.032564372,724207.0976,24.94045209,0.4815,0.5127,0.4971,0.5848,0.443,0.312891005,0.290895853,0.61935759,0
2024,Long Beach St.,71.8207,71.1377,106.212,107.87,105.197,107.875,-0.00502527,-6.96E-05,835701.1333,24.91286418,0.4947,0.3148,0.40475,0.5646,0.4779,0.324778383,0.233032145,0.600043429,0
2024,Saint Peter's,65.2369,63.9261,99.4394,98.5836,96.5396,100.912,-2.32835,-0.035691457,634019.5685,24.64990139,0.4169,0.3873,0.4021,0.4403,0.3565,0.260284918,0.22192697,0.566086981,0
2024,Stetson,66.6291,66.1385,111.41,110.274,112.757,114.379,-4.10424,-0.061609717,810233.5144,29.49104252,0.3259,0.4132,0.36955,0.322,0.3779,0.198513633,0.201811604,0.525476368,0
2024,Grambling St.,66.2915,64.7999,97.5516,99.2846,102.899,107.089,-7.80421,-0.117728517,653463.94,26.67681242,0.3048,0.1671,0.23595,0.4724,0.1121,0.180255208,0.118393683,0.467360887,0
2024,Wagner,62.5685,61.2275,97.4514,95.8007,99.3912,105.891,-10.0906,-0.16126805,574239.5601,27.75995361,0.2099,0.2737,0.2418,0.2354,0.1813,0.118392673,0.120183297,0.427207316,0
2023,Houston,64.7857,63.3299,116.021,118.387,87.4193,89.5678,28.8196,0.444838907,908002.7972,13.08424612,0.963,0.9647,0.96385,0.9402,0.9851,0.963,0.96385,0.985206265,2
2023,Connecticut,68.5693,66.6901,114.228,119.437,95.0685,94.0686,25.3686,0.369967318,978154.5705,20.95954126,0.9474,0.9476,0.9475,0.9253,0.9814,0.916207452,0.908578806,0.963990608,6
2023,Alabama,72.826,72.7469,110.862,116.097,91.7957,88.5549,27.5425,0.378190481,981586.2175,17.91652164,0.9326,0.9746,0.9536,0.9308,0.9075,0.902548348,0.917795727,0.963051242,2
2023,UCLA,67.3147,66.2741,109.714,114.875,89.6305,87.2423,27.6323,0.410500232,888302.6617,18.92576555,0.9472,0.9559,0.95155,0.9428,0.9598,0.898261631,0.890910153,0.956420372,2
2023,Arizona,72.8989,72.3118,113.208,119.979,98.1517,97.1195,22.8595,0.31357812,1049376.782,20.7476697,0.9319,0.9298,0.93085,0.9304,0.9615,0.894773919,0.884505653,0.954301659,0
2023,Texas,70.3477,69.1219,109.362,116.581,94.4193,92.0106,24.5707,0.349270836,956104.705,19.71926292,0.9133,0.9425,0.9279,0.9135,0.9357,0.858266829,0.860152253,0.941108371,3
2023,Gonzaga,71.5446,70.0663,120.383,124.004,102.978,99.6937,24.3101,0.339792241,1100140.743,22.04405487,0.9202,0.9306,0.9254,0.9782,0.9078,0.860216356,0.851126949,0.939556406,3
2023,Kansas,70.0971,69.2715,106.078,114.61,96.3488,91.4741,23.1356,0.330055024,920757.0994,19.60545751,0.9256,0.9092,0.9174,0.9136,0.945,0.855633288,0.830535446,0.934003308,1
2023,Marquette,69.6014,68.3572,113.246,119.308,100.116,97.4789,21.8296,0.313630186,990734.0891,21.85943921,0.9327,0.9075,0.9201,0.9477,0.9071,0.854383625,0.823071268,0.932069597,1
2023,Purdue,64.2104,64.3846,113.435,119.362,97.4768,94.8154,24.5463,0.382283867,914824,22.66735442,0.9336,0.9564,0.945,0.8756,0.958,0.842612089,0.832484847,0.931545301,0
2023,Memphis,72.5742,71.7989,108.548,114.701,97.6969,96.0133,18.6881,0.257497844,954809.3555,20.46199516,0.9148,0.8732,0.894,0.9549,0.9245,0.818017973,0.775062823,0.913025953,0
2023,Tennessee,66.2411,65.5272,108.476,112.675,87.5278,87.97,24.7052,0.372955763,840974.1938,19.48981925,0.9055,0.9772,0.94135,0.7572,0.9724,0.765442226,0.766639193,0.898877977,2
2023,Xavier,71.8516,70.3573,112.788,119.297,102.922,99.604,19.693,0.274078796,1022575.748,21.91827663,0.8902,0.9008,0.8955,0.8931,0.8713,0.775176355,0.753756558,0.898138625,2
2023,Creighton,69.4467,67.9808,109.592,114.621,97.6468,93.9665,20.6545,0.29741514,912388.9141,20.6588084,0.8694,0.9507,0.91005,0.8481,0.8703,0.746012049,0.755798139,0.891731319,3
2023,Baylor,67.8723,66.551,113.141,121.852,103.675,101.871,19.9811,0.294391084,1007761.795,24.05405749,0.8809,0.9251,0.903,0.8892,0.8791,0.748857174,0.739308123,0.888481667,1
2023,Arkansas,70.1147,69.6808,105.743,112.596,95.813,93.9677,18.6287,0.26568323,888904.2956,20.46240495,0.8597,0.9205,0.8901,0.9015,0.9295,0.742621114,0.744393971,0.888206918,2
2023,San Diego St.,66.5126,66.009,106.67,111.929,95.1386,91.6744,20.2549,0.304522752,833276.5733,20.73447279,0.8773,0.9502,0.91375,0.8715,0.9068,0.738805253,0.740826841,0.886440314,5
2023,West Virginia,69.8826,68.8537,108.969,117.144,101.511,97.9996,19.1445,0.273950883,958979.1246,21.95785082,0.8712,0.9137,0.89245,0.8063,0.9231,0.742848988,0.733369068,0.885621614,0
2023,Duke,65.7055,65.258,110.245,113.242,96.9333,94.7531,18.4885,0.281390447,842590.9427,22.12828517,0.8727,0.9115,0.8921,0.9389,0.9158,0.738262815,0.725674291,0.882667161,1
2023,Saint Mary's,63.5736,61.7454,110.407,113.47,93.3983,91.5736,21.896,0.344425988,818538.1296,21.65487372,0.8826,0.9583,0.92045,0.794,0.9352,0.728069903,0.727349737,0.880609354,1
2023,Utah St.,69.0721,68.7801,111.983,117.762,100.749,98.8807,18.8814,0.273356391,957884.1912,22.5359459,0.8605,0.8777,0.8691,0.915,0.8744,0.733076836,0.712131164,0.878132689,0
2023,Florida Atlantic,68.7232,68.4356,112.947,114.275,94.37,96.0455,18.2298,0.265259767,897440.849,21.62020767,0.8557,0.892,0.87385,0.9073,0.8617,0.719487854,0.705351888,0.873161161,4
2023,Texas A&M,67.3544,66.1613,108.864,114.483,98.0857,96.1997,18.2834,0.27144923,882770.8314,22.11627475,0.8709,0.9012,0.88605,0.8969,0.7085,0.713479658,0.692011334,0.868398827,0
2023,Auburn,68.6925,67.6112,105.387,112.689,97.2563,95.2408,17.4484,0.25400444,872313.0555,21.34064459,0.8616,0.8989,0.88025,0.8038,0.8827,0.704279071,0.685913809,0.864605563,1
2023,Kentucky,66.8388,66.0118,111.767,117.41,101.192,99.6115,17.7987,0.266289939,921380.0833,23.56495007,0.8384,0.8789,0.85865,0.8611,0.8895,0.69512211,0.681280852,0.861164743,1
2023,Miami FL,68.9799,68.8527,114.539,118.233,104.044,103.319,14.9148,0.21620791,964272.9392,24.20838124,0.8864,0.7923,0.83935,0.9036,0.7421,0.710114473,0.631768021,0.852459582,4
2023,Indiana,68.4707,68.1266,108.931,114.651,99.6621,97.2921,17.3586,0.25352304,900037.2042,22.15232713,0.8134,0.9035,0.85845,0.8316,0.8749,0.665861576,0.672888641,0.851663085,1
2023,TCU,70.8734,69.8117,105.499,112.366,95.5984,94.3027,18.0633,0.254867129,894855.9083,20.35894814,0.842,0.8999,0.87095,0.694,0.8096,0.67183603,0.65950709,0.8497751,1
2023,Iowa St.,65.8211,64.3155,103.094,109.884,94.8508,91.5493,18.3345,0.278553534,794756.4412,20.90657587,0.8263,0.9431,0.8847,0.8592,0.8013,0.656132782,0.668764014,0.848126868,0
2023,Maryland,64.5455,64.6104,109.025,114.136,97.5818,95.7662,18.3703,0.284602335,840835.9387,22.91256123,0.8113,0.9027,0.857,0.8602,0.878,0.6567824,0.662533561,0.84669604,1
2023,Northwestern,65.3487,64.9195,102.638,108.511,95.4446,93.6787,14.8321,0.226971615,769457.2288,21.84682933,0.893,0.803,0.848,0.8655,0.804,0.697721602,0.618841449,0.845988904,1
2023,Kansas St.,70.7287,70.2112,104.952,112.516,95.7969,94.2021,18.3143,0.258931664,895414.7508,20.36578991,0.8028,0.9267,0.86475,0.7388,0.8432,0.647495748,0.66706019,0.84547278,3
2023,N.C. State,69.8214,69.1326,111.298,113.894,101.235,100.589,13.3052,0.190557623,905712.2553,22.91354223,0.8407,0.8398,0.84025,0.8211,0.8872,0.674177338,0.637526053,0.844738442,0
2023,Illinois,69.2852,69.3873,106.287,112.167,96.0045,95.6864,16.4805,0.237866096,871707.3019,21.31669492,0.8235,0.855,0.83925,0.7473,0.8786,0.656854837,0.634058269,0.839357172,0
2023,Michigan St.,65.387,64.9304,105.971,113.4,101.594,96.6898,16.7099,0.255558444,840848.0497,22.96770741,0.8045,0.9175,0.861,0.8566,0.8242,0.638758354,0.650733365,0.838987373,2
2023,Virginia,62.3949,61.5696,108.334,111.166,96.2189,94.7544,16.4114,0.263027908,771068.6591,23.30289748,0.8414,0.9002,0.8708,0.7063,0.9078,0.6517563,0.635460305,0.838394953,0
2023,Iowa,69.5921,69.5377,113.509,120.475,105.692,104.873,15.6021,0.224192114,1010075.441,24.57547749,0.8006,0.8752,0.8379,0.824,0.8621,0.638639087,0.635208436,0.834900999,1
2023,Boise St.,67.0127,66.5002,105.781,110.969,95.3921,93.8352,17.1342,0.255679894,825202.3597,21.36132256,0.8207,0.8845,0.8526,0.7336,0.8251,0.642575541,0.630873436,0.834796503,0
2023,Providence,68.3876,66.9051,111.864,116.847,102.675,102.117,14.7305,0.215389924,933711.0444,23.96511478,0.8462,0.8052,0.8257,0.8267,0.6874,0.662906748,0.606620832,0.833767299,0
2023,USC,68.5518,68.1465,105.647,113.122,97.7374,97.4891,15.6327,0.22804507,877229.0648,22.19784604,0.8282,0.8358,0.832,0.7746,0.8076,0.651995305,0.617249143,0.833692915,0
2023,Missouri,70.2468,69.1078,112.445,119.289,105.612,105.37,13.9186,0.198144257,999602.5173,24.53130334,0.8408,0.7765,0.80865,0.782,0.844,0.659698709,0.594172223,0.829638955,1
2023,Penn St.,64.5546,64.6096,109.964,116.826,104.26,101.79,15.0367,0.23291911,881061.4688,25.25811804,0.8097,0.8692,0.83945,0.8053,0.8269,0.630169716,0.616343061,0.82768807,1
2023,Arizona St.,69.1548,68.4035,100.983,107.586,96.9713,95.2101,12.3762,0.178959378,800449.3412,21.18705063,0.7896,0.8117,0.80065,0.8094,0.8254,0.601379396,0.570592441,0.807522946,0
2023,VCU,68.432,68.0086,104.381,107.195,92.132,94.0449,13.1498,0.192163023,786336.2375,20.99312857,0.7892,0.7804,0.7848,0.8764,0.6716,0.598115362,0.554504326,0.80216261,0
2023,Iona,68.9173,68.8987,110.689,110.856,94.0259,99.1448,11.7114,0.169931207,846928.3341,22.68316496,0.7414,0.8681,0.80475,0.8201,0.8432,0.567949711,0.582620507,0.801591776,0
2023,Kent St.,69.3536,68.0538,108.778,108.347,95.6199,96.4498,11.8972,0.171544087,814146.9322,21.56816121,0.7633,0.7999,0.7816,0.7369,0.8923,0.579382641,0.555342086,0.797157634,0
2023,Drake,66.685,66.4238,108.714,109.84,94.3924,97.3312,12.5086,0.187580415,804542.8951,22.76015257,0.7479,0.8452,0.79655,0.8653,0.6373,0.561284819,0.560739356,0.793576662,0
2023,Charleston,70.8386,70.9567,112.46,111.378,94.3072,99.6171,11.7607,0.166023891,878757.0043,22.23638895,0.741,0.819,0.78,0.7291,0.7838,0.560371203,0.553545416,0.791277971,0
2023,Pittsburgh,68.139,67.3196,111.897,115.103,103.731,103.837,11.2663,0.165338499,902753.2108,24.70402146,0.7843,0.7432,0.76375,0.6132,0.7375,0.584875188,0.527458362,0.790827961,1
2023,Oral Roberts,70.7367,70.4986,116.53,115.289,99.0034,102.04,13.2487,0.187300227,940200.6339,23.14130917,0.7284,0.8098,0.7691,0.847,0.6497,0.554622975,0.550708048,0.788832773,0
2023,Furman,68.8397,68.4584,115.465,114.2,102.412,105.775,8.42507,0.122385774,897782.5851,25.18685172,0.735,0.6395,0.68725,0.7591,0.5355,0.535090398,0.458242169,0.755833038,1
2023,Louisiana,68.6612,68.4083,109.745,112.243,102.034,104.042,8.20091,0.119441548,865027.5136,24.59362337,0.6314,0.8234,0.7274,0.6963,0.5835,0.452582381,0.488259073,0.739596044,0
2023,Montana St.,67.107,66.4692,105.386,105.36,99.0737,99.6121,5.74793,0.085652763,744936.6613,23.47099653,0.67,0.7353,0.70265,0.7185,0.6546,0.476044635,0.461041772,0.738413889,0
2023,Princeton,68.3492,67.4503,108.055,109.093,99.565,103.527,5.5658,0.08143475,813443.148,24.51051131,0.6923,0.6219,0.6571,0.5103,0.667,0.491756064,0.425666972,0.732176622,2
2023,Colgate,68.0072,67.8783,114.974,112.963,101.683,107.67,5.29267,0.077829994,867815.3537,26.2299007,0.7011,0.5864,0.64375,0.6688,0.5728,0.498849474,0.416172564,0.731409544,0
2023,Grand Canyon,65.9325,65.1541,108.542,112.317,103.639,106.325,5.99141,0.090880825,831745.6405,26.51655393,0.629,0.6476,0.6383,0.7801,0.6731,0.446491529,0.416607368,0.714516441,0
2023,Vermont,65.4601,64.6048,109.144,109.778,100.594,104.357,5.42124,0.082813806,788873.3649,25.92136532,0.5858,0.7941,0.68995,0.6291,0.6028,0.406875037,0.446470587,0.711275727,0
2023,UC Santa Barbara,65.2422,64.9567,109.642,111.335,100.429,104.693,6.6422,0.101805273,808708.5304,26.14204961,0.6226,0.6226,0.6226,0.5519,0.5946,0.433869898,0.396368584,0.70350817,0
2023,Kennesaw St.,69.1918,68.5425,105.334,106.304,101.312,102.661,3.64263,0.052650748,781904.7324,23.88879017,0.6041,0.6516,0.62785,0.6555,0.539,0.419436915,0.399805399,0.699766185,0
2023,Northern Kentucky,63.1624,62.0433,104.474,103.337,100.362,102.82,0.516867,0.008185249,674481.935,26.2340617,0.4467,0.5594,0.50305,0.5759,0.3212,0.28832998,0.295362238,0.611028634,0
2023,UNC Asheville,68.6291,68.5066,104.637,104.141,99.299,102.635,1.50642,0.021944044,744306.4643,24.07489907,0.4396,0.5218,0.4807,0.5087,0.3418,0.286638745,0.284790038,0.60586079,0
2023,Texas A&M Corpus Chris,70.668,69.2572,109.864,107.367,102.144,107.592,-0.225051,-0.003183902,814637.5736,25.21303743,0.4424,0.4689,0.45565,0.6606,0.4252,0.291592694,0.271573514,0.602341293,0
2023,Howard,71.0452,68.9681,103.037,103.701,101.975,106.914,-3.21361,-0.04522473,764012.7916,24.82679076,0.2617,0.5857,0.4237,0.3911,0.2161,0.15891629,0.241197765,0.52536547,0
2023,Fairleigh Dickinson,69.2648,68.7636,108.88,106.175,108.232,118.425,-12.2499,-0.176857509,780831.1381,29.9914073,0.2156,0.2154,0.2155,0.1857,0.1554,0.124674487,0.108651377,0.423421743,1
2022,Gonzaga,73.7703,72.4831,118.885,121.805,88.5732,88.836,32.9688,0.446914273,1094489.959,17.77709704,0.9786,0.966,0.9723,0.9753,0.9697,0.9786,0.9723,0.990106713,2
2022,Arizona,72.9192,72.1752,115.613,119.64,92.5195,92.431,27.2089,0.373139036,1043745.711,19.16312565,0.9434,0.9431,0.94325,0.9395,0.9672,0.808693005,0.778625398,0.9117035,2
2022,Houston,65.4652,63.8376,114.576,117.348,88.9612,90.8508,26.4976,0.404752449,901492.0131,20.76421468,0.9359,0.9777,0.9568,0.9351,0.9759,0.777969878,0.762144668,0.900760246,3
2022,Kansas,69.5494,69.0976,111.605,119.389,97.191,93.8965,25.492,0.366538029,991338.6002,20.60372094,0.9581,0.9425,0.9503,0.9681,0.9391,0.79029898,0.746867063,0.900070058,6
2022,Kentucky,69.3278,67.3275,114.407,120.191,95.4126,93.5959,26.5948,0.383613788,1001500.835,20.56380613,0.9424,0.9361,0.93925,0.8957,0.9563,0.771278256,0.731425038,0.891943402,0
2022,Baylor,68.5501,67.2084,111.13,117.874,92.7023,91.5538,26.3204,0.383955676,952454.2749,20.07585761,0.9307,0.9679,0.9493,0.8811,0.9659,0.754919411,0.733148441,0.888458395,1
